timestamp,api-status,web-status,api-latency,web-latency
1699842091,200,200,0.239617,1.045738
1699843067,200,200,0.415453,1.419034
1699843749,200,200,0.489988,1.438673
1699844486,200,200,0.218692,0.583245
1699845626,200,200,0.495330,1.407882
1699846336,200,200,0.503634,2.334112
1699847016,200,200,0.247306,0.704872
1699847698,200,200,0.449597,1.702365
1699849099,200,200,0.304703,1.542579
1699849879,200,200,0.329554,1.542076
1699850561,200,200,0.241293,0.864845
1699851238,200,200,0.453325,1.014384
1699852356,200,200,0.165536,0.558638
1699853263,200,200,0.236445,1.057358
1699853939,200,200,0.227514,0.970515
1699854626,200,200,0.237064,0.847831
1699855794,200,200,0.491943,1.410374
1699856952,200,200,0.248117,0.889854
1699857638,200,200,0.333646,1.443261
1699858310,200,200,0.260974,0.908904
1699859354,200,200,0.311730,1.883033
1699860095,200,200,0.251508,0.617592
1699860808,200,200,0.234878,0.659920
1699861491,200,200,0.209487,1.013649
1699862170,200,200,0.256934,0.591852
1699863712,200,200,0.510935,1.880059
1699864495,200,200,0.247669,0.872534
1699865185,200,200,0.376532,1.000058
1699865881,200,200,0.395544,1.203328
1699867163,200,200,0.492130,1.259834
1699867839,200,200,0.257120,0.659713
1699868519,200,200,0.234499,0.879947
1699869209,200,200,0.513983,1.109237
1699870413,200,200,0.207743,0.718064
1699871536,200,200,0.363325,0.950947
1699872214,200,200,0.255701,0.928797
1699872890,200,200,0.118425,0.665591
1699873940,200,200,0.347044,0.921861
1699874641,200,200,0.361295,1.325426
1699875332,200,200,0.428302,1.518252
1699876009,200,200,0.259157,0.491737
1699876688,200,200,0.334572,1.245375
1699878998,200,200,0.265113,1.468790
1699880254,200,200,0.459999,1.150013
1699881746,200,200,0.435019,1.115935
1699882459,200,200,0.497142,1.807487
1699883139,200,200,0.376041,1.188052
1699883818,200,200,0.471134,1.023213
1699885078,200,200,0.576752,1.270626
1699885832,200,200,0.436078,1.207521
1699886525,200,200,0.474562,1.251647
1699887223,200,200,0.332901,1.760733
1699888396,200,200,0.478869,1.281246
1699889200,200,200,0.490439,1.717372
1699889895,200,200,0.118672,0.568271
1699890575,200,200,0.244553,1.202157
1699891636,200,200,0.442523,1.205598
1699893027,200,200,0.302564,1.177667
1699893769,200,200,0.076623,1.278332
1699894454,200,200,0.444959,1.160170
1699895517,200,200,0.495719,1.134548
1699896349,200,200,0.266500,0.975978
1699897040,200,200,0.399074,1.444306
1699897723,200,200,0.335212,1.034148
1699898414,200,200,0.523222,2.801778
1699899883,200,200,0.208406,0.524550
1699900625,200,200,0.329391,1.093937
1699901298,200,200,0.204636,1.336105
1699901981,200,200,0.136799,1.460140
1699902912,200,200,0.405466,1.147901
1699903609,200,200,0.510469,1.538083
1699904297,200,200,0.443718,1.476091
1699904983,200,200,0.298815,0.866380
1699905795,200,200,0.435465,0.922085
1699906830,200,200,0.438396,0.904674
1699907653,200,200,0.462848,1.316858
1699908235,200,200,0.495319,1.214610
1699908922,200,200,0.414747,0.975200
1699910037,200,200,0.502029,1.329727
1699910729,200,200,0.347279,0.956064
1699911422,200,200,0.339318,1.279368
1699912101,200,200,0.118347,0.720223
1699912779,200,200,0.350810,1.047660
1699914008,200,200,0.301491,1.565927
1699914700,200,200,0.257946,1.030917
1699915380,200,200,0.468751,1.592579
1699916067,200,200,0.425796,1.574309
1699917237,200,200,0.120332,0.776520
1699917919,200,200,0.448137,1.411478
1699918618,200,200,0.335742,0.866414
1699919308,200,200,0.294398,0.700376
1699919991,200,200,0.117981,1.074610
1699924872,200,200,0.531234,1.397764
1699927435,200,200,0.071122,0.524531
1699928984,200,200,0.375425,1.306421
1699929671,200,200,0.372617,0.973679
1699930359,200,200,0.366175,1.202911
1699931481,200,200,0.295858,0.917713
1699932259,200,200,0.430553,1.066199
1699932979,200,200,0.259205,1.161014
1699933714,200,200,0.447939,1.976300
1699934397,200,200,0.144442,1.087348
1699935780,200,200,0.392767,0.823561
1699936479,200,200,0.269577,0.796023
1699937163,200,200,0.215711,0.880610
1699937849,200,200,0.130667,0.671538
1699939063,200,200,0.207009,0.669934
1699939740,200,200,0.465335,1.272541
1699940424,200,200,0.407487,2.177388
1699941113,200,200,0.331462,1.271737
1699942383,200,200,0.294671,0.872838
1699943440,200,200,0.377553,1.056597
1699944129,200,200,0.449227,1.728277
1699944820,200,200,0.421631,1.401638
1699945878,200,200,0.445242,1.096101
1699946563,200,200,0.250577,0.872601
1699947259,200,200,0.324048,1.349967
1699947943,200,200,0.256270,1.080301
1699948626,200,200,0.317140,1.458740
1699950162,200,200,0.454002,1.347163
1699950902,200,200,0.510254,2.087679
1699951600,200,200,0.426401,1.619159
1699952280,200,200,0.072018,0.686544
1699953513,200,200,0.297952,0.715259
1699954192,200,200,0.067723,0.703598
1699954877,200,200,0.369750,1.057105
1699955570,200,200,0.208017,0.615689
1699956751,200,200,0.422160,1.153283
1699957878,200,200,0.399677,1.038190
1699958583,200,200,0.278238,1.387622
1699959261,200,200,0.528484,1.203529
1699960294,200,200,0.364169,0.916666
1699960983,200,200,0.488370,1.083456
1699961688,200,200,0.417398,0.932352
1699962384,200,200,0.126927,0.835169
1699963076,200,200,0.262583,0.595858
1699965334,200,200,0.533804,1.080345
1699966585,200,200,0.148787,1.683185
1699968066,200,200,0.441095,1.468222
1699968761,200,200,0.070545,0.522087
1699969456,200,200,0.494314,1.217102
1699970132,200,200,0.262545,0.984013
1699971267,200,200,0.380013,1.574693
1699972170,200,200,0.474095,1.163127
1699972865,200,200,0.466157,1.405132
1699973539,200,200,0.428568,1.542276
1699974643,200,200,0.403616,1.342903
1699975553,200,200,0.443922,1.434967
1699976248,200,200,0.460276,1.489254
1699976942,200,200,0.440465,1.953011
1699977637,200,200,0.252459,1.036053
1699978907,200,200,0.476443,1.183458
1699979613,200,200,0.231409,0.593350
1699980289,200,200,1.270247,1.549124
1699980972,200,200,0.447077,1.608609
1699981979,200,200,0.208147,0.532955
1699982671,200,200,0.313525,0.802333
1699983371,200,200,0.388168,1.262744
1699984050,200,200,0.173537,0.684087
1699984728,200,200,0.165983,1.060035
1699986745,200,200,0.385216,1.182223
1699987428,200,200,0.202767,1.627213
1699988120,200,200,0.444101,1.001618
1699989015,200,200,0.348728,1.459194
1699989705,200,200,0.411770,1.978660
1699990582,200,200,0.167822,0.631441
1699991083,200,200,0.259695,0.584359
1699991758,200,200,0.304480,1.239733
1699992975,200,200,0.258545,0.866729
1699993665,200,200,0.375019,1.244482
1699994353,200,500,0.575387,1.086291
1699995047,200,200,0.404108,1.346116
1699995953,200,200,0.378321,1.343323
1699996642,200,200,0.381489,1.304557
1699997317,200,200,0.460519,1.357964
1699997997,200,200,0.474272,2.149902
1699998674,200,200,0.075017,0.701125
1699999670,200,200,0.292051,0.664959
1700000803,200,200,0.488279,1.883962
1700001498,200,200,0.379562,1.080612
1700002173,200,200,0.265678,0.799492
1700003025,200,200,0.462973,1.440472
1700004062,200,200,0.309785,1.526783
1700004774,200,200,0.331383,0.951486
1700005460,200,200,0.249827,1.270079
1700006138,200,200,0.543973,1.550954
1700010705,200,200,0.434687,1.637004
1700013852,200,200,0.260775,0.980711
1700015526,200,200,0.444553,1.740166
1700016216,200,200,0.181921,0.792495
1700016906,200,200,0.431384,1.615168
1700018150,200,200,0.511469,1.215864
1700018826,200,200,0.438736,1.242882
1700019524,200,200,0.444626,1.349084
1700020214,200,200,0.439481,1.037469
1700021312,200,200,0.412234,1.269464
1700022444,200,200,0.434748,1.192993
1700023139,200,200,0.471995,1.029268
1700023835,200,200,0.237363,0.493331
1700024852,200,200,0.480414,1.074310
1700025967,200,200,0.231047,1.438356
1700026656,200,200,0.452497,1.394750
1700027346,200,200,0.214245,0.772614
1700028431,200,200,0.436929,1.408608
1700029712,200,200,0.369624,1.477155
1700030415,200,200,0.444875,2.061463
1700031108,200,200,0.232303,1.177693
1700032158,200,200,0.455133,1.250107
1700032898,200,200,0.405260,1.242431
1700033617,200,200,0.078373,0.994476
1700034302,200,200,0.277890,1.562336
1700034979,200,200,0.239799,1.227127
1700036502,200,200,0.464516,1.153948
1700037328,200,200,0.167951,0.486447
1700038028,200,200,0.400011,0.916512
1700038716,200,200,0.451148,1.300791
1700039996,200,200,0.394465,1.479021
1700040697,200,200,0.435353,1.159450
1700041391,200,200,0.476869,1.063403
1700042077,200,200,0.443526,1.144840
1700043392,200,200,0.282845,1.593719
1700044468,200,200,0.423454,1.159717
1700045161,200,200,0.459970,1.192254
1700045845,200,200,0.423061,1.273719
1700046956,200,200,0.339361,1.109173
1700047640,200,200,0.199762,2.242059
1700048335,200,200,0.448479,1.234280
1700049012,200,200,0.375989,1.199588
1700050362,200,200,0.242669,0.552479
1700052326,200,200,0.432493,1.716442
1700053435,200,200,0.379672,1.919876
1700054747,200,200,0.438534,1.486167
1700055445,200,200,0.259131,0.738436
1700056134,200,200,0.386324,1.636060
1700056824,200,200,0.322057,1.364640
1700058079,200,200,0.367259,1.163427
1700058853,200,200,0.223238,0.525025
1700059538,200,200,0.267780,1.982763
1700060215,200,200,0.468876,1.398697
1700061580,200,200,0.276834,1.512436
1700062277,200,200,0.231646,0.646749
1700062956,200,200,0.469243,1.310881
1700063640,200,200,0.212067,0.974324
1700065053,200,200,0.557345,1.548113
1700066249,200,200,0.437126,1.080295
1700066943,200,200,0.408790,1.531538
1700067623,200,200,0.229543,1.254373
1700068846,200,200,0.523274,2.565695
1700069539,200,200,0.396493,2.160992
1700070215,200,200,0.280873,1.925906
1700070897,200,200,0.421071,1.125981
1700072283,200,200,0.378419,1.147043
1700073031,200,200,0.380257,1.218679
1700073725,200,200,0.244122,0.818711
1700074421,200,200,0.352163,1.363743
1700075423,200,200,0.429140,1.183968
1700076123,200,200,0.242952,0.799480
1700076831,200,200,0.433306,1.500480
1700077523,200,200,0.180910,0.740426
1700078206,200,200,0.269178,0.979607
1700079554,200,200,0.231101,0.998287
1700080250,200,200,0.206590,1.425258
1700080928,200,200,0.354663,1.130371
1700081610,200,500,0.423637,0.695729
1700082673,200,200,0.207103,0.992928
1700083369,200,200,0.168993,0.809519
1700084120,504,502,30.259116,0.227573
1700084780,200,200,0.489959,1.162116
1700085468,200,200,0.454969,1.019694
1700086721,200,200,0.425986,1.146448
1700087459,200,200,0.329377,0.896306
1700088132,200,200,0.117257,0.719765
1700088813,200,200,0.172847,0.642101
1700089954,200,200,0.246124,1.151647
1700090715,200,200,0.349906,1.276235
1700091410,200,200,0.447965,0.997872
1700092100,200,200,0.379221,0.854054
1700092793,200,200,0.401734,1.025600
1700097827,200,200,0.464714,1.379233
1700100546,200,200,0.396374,0.968812
1700102038,200,200,0.350390,0.841633
1700102718,200,200,0.095307,0.508507
1700103410,200,200,0.404390,1.427692
1700104734,200,200,0.266731,1.368018
1700105408,200,200,0.515358,1.419488
1700106080,200,200,0.288810,1.299704
1700106769,200,200,0.400333,1.113634
1700108041,200,200,0.345881,1.461513
1700109080,200,200,0.432441,1.134107
1700109759,200,200,0.418827,1.080456
1700110438,200,200,0.136025,1.199714
1700111576,200,200,0.489123,1.691614
1700112506,200,200,0.299557,1.544428
1700113198,200,200,0.424294,1.234927
1700113895,200,200,0.419467,1.380392
1700115164,200,200,0.379920,1.257292
1700116269,200,200,0.069986,1.064757
1700116941,200,200,0.348205,1.242529
1700117619,200,200,0.497258,2.549753
1700118711,200,200,0.470861,1.683965
1700119394,200,200,0.187371,0.621919
1700120094,200,200,0.402256,1.008400
1700120782,200,200,0.213512,0.690951
1700121458,200,200,0.438563,0.984318
1700123033,200,200,0.164356,0.488434
1700123812,200,200,0.378153,0.833971
1700124488,200,200,0.336343,1.035495
1700125171,200,200,0.386213,1.041987
1700126375,200,200,0.275856,0.693058
1700127069,200,200,0.061857,0.990389
1700127762,200,200,0.403553,1.339241
1700128441,200,200,0.115280,0.696890
1700129658,200,200,0.243045,0.698728
1700130799,200,200,0.471438,1.732344
1700131494,200,200,0.425581,1.145856
1700132177,200,200,0.466570,1.367281
1700133268,200,200,0.378508,1.183271
1700133947,200,200,0.394143,0.978490
1700134643,200,200,0.337449,0.938799
1700135319,200,200,0.371699,0.961056
1700135999,200,200,0.367325,1.237604
1700138272,200,200,0.167370,0.550488
1700139531,200,200,0.383615,1.260790
1700141248,200,200,0.237519,1.866542
1700141941,200,200,0.081670,1.035285
1700142640,200,200,0.435324,1.799044
1700143655,200,200,0.421092,1.350830
1700144852,200,200,0.169208,0.543859
1700145541,200,200,0.377748,0.954669
1700146217,200,200,0.431686,1.067275
1700147263,200,200,0.475229,2.065633
1700148286,200,200,0.378299,1.127375
1700149021,200,200,0.427328,1.434382
1700149699,200,200,0.413190,1.726348
1700150395,200,200,0.360911,1.026399
1700152050,200,200,0.349592,1.393423
1700153004,200,200,0.309208,1.290632
1700153696,200,200,0.384993,1.155899
1700154771,200,200,0.412488,1.504133
1700155657,200,200,0.274842,1.114062
1700156355,200,200,0.163211,0.596069
1700157045,200,200,0.253431,0.853377
1700158219,200,200,0.283604,2.128651
1700159362,200,200,0.131550,0.734642
1700160052,200,200,0.252430,1.097147
1700160727,200,200,0.345458,1.063397
1700161616,200,200,0.362816,0.990431
1700162308,200,200,0.228396,1.881995
1700162992,200,200,0.130713,0.800581
1700163673,200,200,0.108990,0.792109
1700164350,200,200,0.434958,1.201013
1700165493,200,200,0.072317,0.539359
1700166347,200,200,0.465344,1.113289
1700167049,200,200,0.492199,1.709349
1700167727,200,200,0.252461,1.607203
1700168423,200,200,0.429200,1.935118
1700169459,200,200,0.442551,2.025511
1700170155,200,200,0.297306,1.047299
1700170843,200,200,0.379857,1.241449
1700171525,200,200,0.168415,0.755127
1700172574,200,200,0.425769,1.465372
1700173670,200,200,0.384460,1.049137
1700174346,200,200,0.251282,1.383329
1700175045,200,200,0.435221,1.248651
1700176073,200,200,0.083488,0.708169
1700176992,200,200,0.135754,0.686378
1700177732,200,200,0.354037,1.181595
1700178410,200,200,0.156755,1.209978
1700179103,200,200,0.248511,0.885652
1700184172,200,200,0.500216,2.006177
1700186884,200,200,0.248574,0.855644
1700188415,200,200,0.354238,0.884506
1700189104,200,200,0.443400,1.552200
1700189779,200,200,0.261346,1.555874
1700191079,200,200,0.451547,1.010865
1700191770,200,200,0.446089,1.303604
1700192456,200,200,0.208210,0.508989
1700193137,200,200,0.431069,0.985862
1700194375,200,200,0.329483,1.164260
1700195409,200,200,0.427280,2.101046
1700196103,200,200,0.425861,1.721155
1700196789,200,200,0.068833,0.517325
1700197891,200,200,0.143567,0.815578
1700198889,200,200,0.245701,0.843278
1700199582,200,200,0.373497,0.975133
1700200284,200,200,0.404956,1.444265
1700201540,200,200,0.192685,1.143950
1700202650,200,200,0.263230,0.917963
1700203324,200,200,0.604477,1.695440
1700204017,200,200,0.288732,1.629815
1700205094,200,200,0.453681,1.437301
1700205787,200,200,0.182516,0.941656
1700206496,200,200,0.208724,0.565780
1700207183,200,200,0.412855,1.250654
1700207858,200,200,0.314852,1.699391
1700209425,200,200,0.423823,1.059514
1700210178,200,200,0.408359,1.269712
1700210867,200,200,0.378670,1.578994
1700211548,200,200,0.264244,0.566049
1700212754,200,200,0.383827,0.983651
1700213447,200,200,0.436126,1.343174
1700214142,200,200,0.265946,0.579788
1700214820,200,200,0.408944,0.941329
1700216023,200,200,0.252967,1.368349
1700217094,200,200,0.434880,1.147481
1700217776,200,200,0.279864,1.957365
1700218459,200,200,0.414235,1.895386
1700219505,200,200,0.438763,1.071437
1700220204,200,200,0.397531,0.967957
1700220926,200,200,0.244982,1.188101
1700221604,200,200,0.461239,1.255417
1700222290,200,200,0.407240,1.452543
1700224585,200,200,0.245452,0.615080
1700225864,200,200,0.287422,2.641268
1700227351,200,200,0.360146,0.953941
1700228067,200,200,0.358546,1.089892
1700228745,200,200,0.145532,0.968000
1700229424,200,200,0.434094,1.373492
1700230661,200,200,0.414705,1.033664
1700231446,200,200,0.249267,1.186463
1700232127,200,200,0.423237,1.075803
1700232828,200,200,0.227930,0.721239
1700234003,200,200,0.393909,1.948809
1700234810,200,200,0.393763,1.193580
1700235513,200,200,0.440474,1.528094
1700236195,200,200,0.382518,1.134357
1700237354,200,200,0.252131,0.754456
1700238853,200,200,0.351757,1.252005
1700239571,200,200,0.202708,0.563992
1700240259,200,200,0.484742,1.597092
1700241464,200,200,0.268384,0.955655
1700242184,200,200,0.419292,0.956283
1700242874,200,200,0.425251,1.062212
1700243555,200,200,0.404888,0.852917
1700244840,200,200,0.416455,1.267192
1700245857,200,200,0.433410,1.144160
1700246533,200,200,0.290721,0.806021
1700247211,200,200,0.073483,0.760142
1700248210,200,200,0.423572,1.464250
1700248901,200,200,0.322804,0.876784
1700249601,200,200,0.420340,1.159471
1700250282,200,200,0.417528,1.103222
1700250972,200,200,0.377851,1.102328
1700252307,200,502,0.127276,0.200219
1700252983,200,502,0.164274,0.198256
1700253669,200,200,0.520722,1.541103
1700254354,200,200,0.219731,0.663026
1700255373,200,200,0.418267,1.144324
1700256108,200,200,0.432579,1.186490
1700256824,200,200,0.255819,1.122120
1700257504,200,200,0.424989,2.026912
1700258182,200,200,0.435567,1.345117
1700259398,200,200,0.211449,0.592838
1700260240,200,200,0.129535,0.792147
1700260926,200,200,0.397692,1.508218
1700261620,200,200,0.258801,1.072334
1700262748,200,200,0.397477,0.863826
1700263485,200,200,0.329552,0.912658
1700264188,200,200,0.355548,1.262898
1700264872,200,200,0.093290,1.410104
1700265559,200,200,0.064627,0.509835
1700270529,200,200,0.495449,1.226438
1700273140,200,200,0.105366,1.724861
1700274647,200,200,0.168478,0.745952
1700275320,200,200,0.404082,1.198378
1700276000,200,200,0.291925,1.582819
1700277146,200,200,0.389029,1.189761
1700277905,200,200,0.415897,1.308800
1700278601,200,200,0.066828,0.538364
1700279298,200,200,0.166067,0.534105
1700279976,200,200,0.361463,1.071951
1700281377,200,200,0.446418,1.030497
1700282137,200,200,0.208142,0.467148
1700282820,200,200,0.066747,1.175298
1700283500,200,200,0.305025,1.226686
1700284690,200,200,0.217298,0.629042
1700285364,200,200,0.498492,1.534631
1700286056,200,200,0.173314,0.915466
1700286744,200,200,0.251466,1.165309
1700287978,200,200,0.483087,1.360864
1700288955,200,200,0.208899,0.574120
1700289644,200,200,0.136433,1.543616
1700290342,200,200,0.299891,1.171266
1700291347,200,200,0.293713,0.903552
1700292041,200,200,0.417896,1.330818
1700292730,200,200,0.344086,0.861554
1700293418,200,200,0.399240,0.939316
1700294099,200,200,0.162172,0.497567
1700295455,200,200,0.449676,1.103237
1700296174,200,200,0.206733,0.523451
1700296861,200,200,0.226507,0.704789
1700297543,200,200,0.154987,0.921002
1700298563,200,200,0.114324,1.064467
1700299271,200,200,0.386287,0.956996
1700299975,200,200,0.242495,0.613197
1700300649,200,200,0.380110,1.382040
1700301325,200,200,0.472225,1.052717
1700302508,200,200,0.348964,1.693018
1700303372,200,200,0.255158,0.986870
1700304049,200,200,0.207715,0.483370
1700304726,200,200,0.427189,1.034428
1700305658,200,200,0.243072,0.848451
1700306350,200,200,0.109805,0.594180
1700307048,200,200,0.479517,1.959459
1700307729,200,200,0.272645,1.181359
1700308405,200,200,0.385321,1.121620
1700310087,200,200,0.211030,0.684175
1700311535,200,200,0.301515,0.664729
1700312370,200,200,0.360091,1.414241
1700313624,200,200,0.271225,0.982617
1700314329,200,200,0.244921,1.387074
1700315010,200,200,0.364855,1.124163
1700315703,200,200,0.299247,1.619178
1700316730,200,200,0.427382,1.413994
1700317567,200,200,0.362800,1.217707
1700318271,200,200,0.344126,2.084564
1700318965,200,200,0.430345,1.590611
1700319732,200,200,0.422430,1.011267
1700320756,200,200,0.429867,1.021235
1700321447,200,200,0.469965,1.417050
1700322149,200,200,0.117432,0.661058
1700322834,200,200,0.167930,0.592850
1700324128,200,200,0.423419,1.577266
1700325121,200,200,0.376463,0.966255
1700325802,200,200,0.145979,0.751172
1700326482,200,200,0.258569,0.814704
1700327513,200,200,0.136163,0.787170
1700328362,200,200,0.131660,0.758823
1700329041,200,200,0.422683,1.093373
1700329738,200,200,0.459644,1.339444
1700330438,200,200,0.439121,1.947072
1700331793,200,200,0.329991,0.921642
1700332498,200,200,0.068754,0.677787
1700333197,200,200,0.420800,1.401973
1700333890,200,200,0.252376,1.126514
1700334839,200,200,0.462309,1.689221
1700335526,200,200,0.412032,1.137482
1700336226,200,200,0.286335,1.384588
1700336916,200,200,0.534541,1.323344
1700337605,200,200,0.397752,1.401269
1700338749,200,200,0.350685,1.057162
1700339438,200,200,0.444461,1.219367
1700340110,200,200,0.437235,1.096964
1700340804,200,200,0.310208,0.983544
1700341801,200,200,0.424082,1.547614
1700342484,200,200,0.111506,0.663800
1700343190,200,200,0.423348,1.108561
1700343867,200,200,0.442683,1.422987
1700344559,200,200,0.390648,1.481998
1700345676,200,200,0.161391,1.044058
1700346492,200,200,0.434321,0.998036
1700347169,200,200,0.168074,0.856766
1700347848,200,200,0.407300,1.318260
1700348855,200,200,0.187173,1.367630
1700349701,200,200,0.369397,1.722340
1700350416,200,200,0.084760,0.825477
1700351093,200,200,0.226331,0.685240
1700351776,200,200,0.330684,0.924839
1700356924,200,200,0.423205,0.963738
1700359797,200,200,0.375852,1.227142
1700361319,200,200,0.450365,1.374719
1700361995,200,200,0.304136,1.517243
1700362677,200,200,0.427209,1.012393
1700363936,200,200,0.400285,1.122791
1700364619,200,200,0.382190,1.269466
1700365297,200,200,0.450080,1.520421
1700365987,200,200,0.109440,1.000927
1700367230,200,200,0.481692,1.294239
1700368171,200,200,0.200795,0.880317
1700368861,200,200,0.257536,1.029431
1700369549,200,200,0.076969,0.516455
1700370595,200,200,0.222425,1.122400
1700371573,200,200,0.358199,0.979081
1700372267,200,200,0.389842,1.359232
1700372951,200,200,0.265848,0.599735
1700373989,200,200,0.391139,1.358817
1700375205,200,200,0.331976,0.977843
1700375889,200,200,0.425616,1.220097
1700376567,200,200,0.321978,1.211781
1700377339,200,200,0.381183,0.895652
1700378293,200,200,0.455032,1.775934
1700378971,200,200,0.450032,1.364006
1700379654,200,200,0.127853,1.037484
1700380329,200,200,0.263590,1.431247
1700381542,200,200,0.065406,0.564335
1700382481,200,200,0.239699,1.034070
1700383170,200,200,0.395400,1.003267
1700383866,200,200,0.258099,0.971926
1700384854,200,200,0.369940,1.111363
1700385644,200,200,0.412676,1.018974
1700386343,200,200,0.070580,0.851020
1700387020,200,200,0.211780,0.626705
1700387704,200,200,0.247440,0.742433
1700388903,200,200,0.266725,1.815909
1700389803,200,200,0.221713,0.717715
1700390489,200,200,0.434675,1.270207
1700391173,200,200,0.246796,1.167774
1700392119,200,200,0.169308,0.620011
1700392804,200,200,0.434062,1.029717
1700393488,200,200,0.430083,1.105222
1700394167,200,200,0.245160,0.573261
1700394857,200,200,0.412865,1.196082
1700396685,200,200,0.132047,0.607620
1700398096,200,200,0.283265,0.553334
1700398879,200,200,0.078371,0.569810
1700400083,200,200,0.247426,0.783418
1700400775,200,200,0.357132,0.910465
1700401454,200,200,0.424023,1.101247
1700402132,200,200,0.435906,1.210732
1700403186,200,200,0.079609,0.806186
1700404002,200,200,0.066567,0.632831
1700404686,200,200,0.415797,1.308350
1700405364,200,200,0.248756,0.659435
1700406163,200,200,0.277842,2.203778
1700407192,200,200,0.354335,1.013797
1700407881,200,200,0.350187,1.049027
1700408563,200,200,0.397505,1.005864
1700409249,200,200,0.431338,1.232809
1700410562,200,200,0.166417,0.851290
1700411526,200,200,0.529366,3.143476
1700412210,200,200,0.479514,1.699039
1700412886,200,200,0.249224,1.342863
1700413918,200,200,0.211676,0.820049
1700414772,200,200,0.397089,1.907812
1700415457,200,200,0.392667,1.369597
1700416138,200,200,0.433028,2.001023
1700416817,200,200,0.350433,1.217112
1700418191,200,200,0.367966,0.946650
1700418895,200,200,0.374590,1.301965
1700419586,200,200,0.243128,1.086603
1700420278,200,200,0.415152,1.380055
1700421249,200,200,1.413425,1.743805
1700421925,200,200,0.379227,0.879657
1700422604,200,200,0.080002,0.858097
1700423291,200,200,0.298941,0.975791
1700423979,200,200,0.164504,0.677225
1700425162,200,200,0.420322,1.161857
1700425852,200,200,0.261963,0.928367
1700426548,200,200,0.424975,0.998150
1700427230,200,200,0.212603,1.425231
1700428238,200,200,0.162900,0.741377
1700428930,200,502,0.147136,0.097238
1700429655,200,502,0.421195,0.248765
1700430349,200,502,0.209825,0.069002
1700431029,200,502,0.400453,0.235622
1700432226,200,200,0.208079,0.508751
1700432948,200,200,0.431785,0.918416
1700433643,200,200,0.411330,1.115764
1700434329,200,200,0.199266,0.819031
1700435386,200,200,0.360490,1.050592
1700436185,200,200,0.245573,0.704430
1700436916,200,200,0.410315,1.820303
1700437592,200,200,0.456031,1.454910
1700438284,200,200,0.428499,1.058211
1700443402,200,200,0.176391,0.972033
1700446141,200,200,0.413618,1.569810
1700447676,200,200,0.488384,1.445716
1700448355,200,200,0.424345,1.113811
1700449031,200,200,0.064368,0.533811
1700450381,200,200,0.191857,1.283829
1700451089,200,200,0.216454,1.072785
1700451775,200,200,0.126430,0.614652
1700452466,200,200,0.071352,0.932960
1700453859,200,200,0.370414,1.090665
1700454743,200,200,0.437052,1.197906
1700455418,200,200,0.246239,1.034837
1700456116,200,200,0.292457,1.629304
1700457306,200,200,0.427479,1.234393
1700458176,200,200,0.110210,1.035892
1700458865,200,200,0.329933,1.044178
1700459552,200,200,0.432993,1.648712
1700460894,200,200,0.323866,0.987979
1700461948,200,200,0.352707,1.512533
1700462642,200,200,0.267705,1.111069
1700463328,000,000,0.195371,0.245798
1700464520,200,200,0.070784,0.547096
1700465210,200,200,0.243863,1.228403
1700465898,200,200,0.129995,1.126465
1700466573,200,200,0.170419,0.800990
1700467741,200,200,0.474003,1.532882
1700468992,200,200,0.274483,1.588359
1700469691,200,200,0.074544,0.558445
1700470379,200,200,0.472249,1.780213
1700471571,200,200,0.355300,1.494368
1700472380,200,200,0.429916,1.052098
1700473076,200,200,0.282745,1.227560
1700473779,200,200,0.129730,0.677553
1700474817,200,200,0.402932,1.100624
1700476219,200,200,0.391532,1.623006
1700476895,200,200,0.414655,1.510821
1700477572,200,200,0.422564,1.035303
1700478605,200,200,0.245608,0.854058
1700479307,200,200,0.435491,1.344787
1700480020,200,200,0.323706,0.983491
1700480702,200,200,0.396220,1.168063
1700481385,200,200,0.241777,0.791378
1700483714,200,200,0.478079,1.119322
1700485091,200,200,0.211123,0.710347
1700486638,200,200,0.107721,0.870186
1700487320,200,200,0.271529,0.877254
1700488009,200,200,0.356449,1.178502
1700488699,200,200,0.431778,1.148189
1700489996,200,200,0.441812,1.161151
1700490812,200,200,0.406556,1.487557
1700491507,200,200,0.453720,1.496600
1700492194,200,200,0.228278,1.105685
1700493574,200,200,0.312051,1.207943
1700494286,200,200,0.373922,1.184312
1700494964,200,200,0.363181,1.135091
1700495649,200,200,0.400464,1.366453
1700497125,200,200,0.210071,0.566428
1700498085,200,200,0.408448,1.076411
1700498778,200,200,0.353972,0.995330
1700499466,200,200,0.256261,0.617561
1700500509,200,200,0.542371,2.592006
1700501185,200,200,0.421383,1.876293
1700501863,200,200,0.440491,1.233025
1700502540,200,200,0.347666,1.264539
1700503239,200,200,0.267681,0.964645
1700504742,200,200,0.375740,1.568688
1700505536,200,200,0.438665,1.132975
1700506216,200,200,0.159715,0.670979
1700507142,200,200,0.242027,0.785928
1700507891,200,200,0.454115,1.538973
1700508569,200,200,0.431939,1.083249
1700509260,200,200,0.362031,1.007583
1700509951,200,200,0.368074,1.040470
1700511093,200,200,0.430232,1.065452
1700511881,200,200,0.375184,1.167289
1700512575,200,200,0.505568,1.798111
1700513249,200,200,0.408517,1.131425
1700513930,200,200,0.169974,1.022773
1700515033,200,200,0.425859,1.441041
1700515722,200,200,0.125138,0.609465
1700516403,200,502,0.266196,0.361206
